#{"t_start": 1679559875.7683454, "env_id": "WGW-v0"}
reward,reward_nc,len,time,a_id,constraint
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
0.8,0.8,11,0.0,0,0
