#{"t_start": 1678639787.792495, "env_id": "WGW-v0"}
reward,reward_nc,len,time,a_id,constraint
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
0.9,0.9,8,0.0,0,0
