#{"t_start": 1679275445.6135502, "env_id": "WGW-v0"}
reward,reward_nc,len,time,a_id,constraint
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
0.9,0.9,12,0.0,2,0
