#{"t_start": 1691286557.1179636, "env_id": "WGW-v0"}
reward,reward_nc,len,time,a_id,constraint
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
0.8,0.8,17,0.0,3,0
