#{"t_start": 1679537773.8860388, "env_id": "WGW-v0"}
reward,reward_nc,len,time,a_id,constraint
0.8,0.8,9,0.02,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.02,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.02,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.02,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.02,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.02,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.02,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.02,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.02,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.02,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.02,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.02,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
0.8,0.8,9,0.0,0,0
